n,scenario,run_id,method,pearson_r,fdr,sca
5,Two Free-riders,145,Shapley,0.990043,1.000000,0.942854
5,Two Free-riders,146,Equal,0.000000,0.000000,0.727968
5,Two Free-riders,146,Peer,0.824314,0.500000,0.968041
5,Two Free-riders,146,Instructor,0.868118,1.000000,0.973128
5,Two Free-riders,146,CATME,0.898223,1.000000,0.951585
5,Two Free-riders,146,Shapley,0.920478,1.000000,0.923451
5,Two Free-riders,147,Equal,0.000000,0.000000,0.596665
5,Two Free-riders,147,Peer,0.922894,1.000000,0.926911
5,Two Free-riders,147,Instructor,0.639210,0.500000,0.968807
5,Two Free-riders,147,CATME,0.919366,1.000000,0.874617
5,Two Free-riders,147,Shapley,0.916616,1.000000,0.999690
5,Two Free-riders,148,Equal,0.000000,0.000000,0.597802
5,Two Free-riders,148,Peer,0.948026,1.000000,0.955688
5,Two Free-riders,148,Instructor,0.923072,0.500000,0.986323
5,Two Free-riders,148,CATME,0.915602,1.000000,0.955816
5,Two Free-riders,148,Shapley,0.963187,1.000000,0.962415
5,Two Free-riders,149,Equal,0.000000,0.000000,0.651770
5,Two Free-riders,149,Peer,0.876760,1.000000,0.912709
5,Two Free-riders,149,Instructor,0.861930,1.000000,0.913806
5,Two Free-riders,149,CATME,0.948025,1.000000,0.888579
5,Two Free-riders,149,Shapley,0.904431,1.000000,0.967659
5,Two Free-riders,150,Equal,0.000000,0.000000,0.802031
5,Two Free-riders,150,Peer,0.982018,1.000000,0.982880
5,Two Free-riders,150,Instructor,0.849112,1.000000,0.959978
5,Two Free-riders,150,CATME,0.966274,1.000000,0.946588
5,Two Free-riders,150,Shapley,0.978132,1.000000,0.929019
5,Two Free-riders,151,Equal,0.000000,0.000000,0.606414
5,Two Free-riders,151,Peer,0.891691,1.000000,0.914629
5,Two Free-riders,151,Instructor,0.719918,1.000000,0.866032
5,Two Free-riders,151,CATME,0.914369,1.000000,0.942835
5,Two Free-riders,151,Shapley,0.925770,1.000000,0.931852
5,Two Free-riders,152,Equal,0.000000,0.000000,0.713578
5,Two Free-riders,152,Peer,0.969014,1.000000,0.917383
5,Two Free-riders,152,Instructor,0.915011,0.000000,0.897705
5,Two Free-riders,152,CATME,0.990379,1.000000,0.901578
5,Two Free-riders,152,Shapley,0.990228,1.000000,0.865677
5,Two Free-riders,153,Equal,0.000000,0.000000,0.673890
5,Two Free-riders,153,Peer,0.989891,1.000000,0.933759
5,Two Free-riders,153,Instructor,0.887639,1.000000,0.905463
5,Two Free-riders,153,CATME,0.994901,1.000000,0.994295
5,Two Free-riders,153,Shapley,0.988994,1.000000,0.930875
5,Two Free-riders,154,Equal,0.000000,0.000000,0.684483
5,Two Free-riders,154,Peer,0.926526,1.000000,0.919727
5,Two Free-riders,154,Instructor,0.931449,1.000000,0.908447
5,Two Free-riders,154,CATME,0.925478,1.000000,0.920758
5,Two Free-riders,154,Shapley,0.899923,1.000000,0.930500
5,Two Free-riders,155,Equal,0.000000,0.000000,0.653906
5,Two Free-riders,155,Peer,0.994933,1.000000,0.915412
5,Two Free-riders,155,Instructor,0.785429,1.000000,0.932400
5,Two Free-riders,155,CATME,0.996265,1.000000,0.987664
5,Two Free-riders,155,Shapley,0.948477,1.000000,0.950206
5,Two Free-riders,156,Equal,0.000000,0.000000,0.607769
5,Two Free-riders,156,Peer,0.987536,1.000000,0.948997
5,Two Free-riders,156,Instructor,0.986133,1.000000,0.843275
5,Two Free-riders,156,CATME,0.985351,1.000000,0.971657
5,Two Free-riders,156,Shapley,0.988517,1.000000,0.992231
5,Two Free-riders,157,Equal,0.000000,0.000000,0.596998
5,Two Free-riders,157,Peer,0.968497,1.000000,0.979687
5,Two Free-riders,157,Instructor,0.921081,1.000000,0.889787
5,Two Free-riders,157,CATME,0.982774,1.000000,0.953123
5,Two Free-riders,157,Shapley,0.964666,1.000000,0.996998
5,Two Free-riders,158,Equal,0.000000,0.000000,0.507538
5,Two Free-riders,158,Peer,0.926565,0.666667,0.914970
5,Two Free-riders,158,Instructor,0.985873,0.666667,0.763695
5,Two Free-riders,158,CATME,0.982381,0.666667,0.972065
5,Two Free-riders,158,Shapley,0.988657,0.666667,0.967167
5,Two Free-riders,159,Equal,0.000000,0.000000,0.674205
5,Two Free-riders,159,Peer,0.904018,1.000000,0.912775
5,Two Free-riders,159,Instructor,0.696449,0.500000,0.966903
5,Two Free-riders,159,CATME,0.919152,1.000000,0.937775
5,Two Free-riders,159,Shapley,0.932871,1.000000,0.913725
5,Two Free-riders,160,Equal,0.000000,0.000000,0.707049
5,Two Free-riders,160,Peer,0.931742,1.000000,0.884369
5,Two Free-riders,160,Instructor,0.887164,1.000000,0.887482
5,Two Free-riders,160,CATME,0.932565,1.000000,0.995746
5,Two Free-riders,160,Shapley,0.954192,1.000000,0.906286
5,Two Free-riders,161,Equal,0.000000,0.000000,0.666665
5,Two Free-riders,161,Peer,0.976748,1.000000,0.964420
5,Two Free-riders,161,Instructor,0.766697,0.500000,0.867438
5,Two Free-riders,161,CATME,0.990808,1.000000,0.961458
5,Two Free-riders,161,Shapley,0.970275,1.000000,0.902654
5,Two Free-riders,162,Equal,0.000000,0.000000,0.528286
5,Two Free-riders,162,Peer,0.988553,0.666667,0.962292
5,Two Free-riders,162,Instructor,0.990215,0.666667,0.872754
5,Two Free-riders,162,CATME,0.954772,0.666667,0.953459
5,Two Free-riders,162,Shapley,0.963583,0.666667,0.977043
5,Two Free-riders,163,Equal,0.000000,0.000000,0.548871
5,Two Free-riders,163,Peer,0.976313,1.000000,0.849629
5,Two Free-riders,163,Instructor,0.925111,1.000000,0.892890
5,Two Free-riders,163,CATME,0.929739,1.000000,0.832750
5,Two Free-riders,163,Shapley,0.935810,1.000000,0.948871
5,Two Free-riders,164,Equal,0.000000,0.000000,0.762481
5,Two Free-riders,164,Peer,0.858023,1.000000,0.956643
5,Two Free-riders,164,Instructor,0.837171,1.000000,0.925173
5,Two Free-riders,164,CATME,0.914025,1.000000,0.958391
5,Two Free-riders,164,Shapley,0.947863,1.000000,0.971050
5,Two Free-riders,165,Equal,0.000000,0.000000,0.610179
5,Two Free-riders,165,Peer,0.966911,1.000000,0.891227
5,Two Free-riders,165,Instructor,0.968939,1.000000,0.989821
5,Two Free-riders,165,CATME,0.973256,1.000000,0.911190
5,Two Free-riders,165,Shapley,0.968939,1.000000,0.989821
5,Two Free-riders,166,Equal,0.000000,0.000000,0.607941
5,Two Free-riders,166,Peer,0.966772,1.000000,0.988920
5,Two Free-riders,166,Instructor,0.939806,1.000000,0.993738
5,Two Free-riders,166,CATME,0.928907,1.000000,0.952906
5,Two Free-riders,166,Shapley,0.941122,1.000000,0.967864
5,Two Free-riders,167,Equal,0.000000,0.000000,0.517882
5,Two Free-riders,167,Peer,0.819362,0.500000,0.912776
5,Two Free-riders,167,Instructor,0.673970,0.000000,0.867601
5,Two Free-riders,167,CATME,0.794989,1.000000,0.843341
5,Two Free-riders,167,Shapley,0.953105,1.000000,0.996778
5,Two Free-riders,168,Equal,0.000000,0.000000,0.709843
5,Two Free-riders,168,Peer,0.938369,1.000000,0.983898
5,Two Free-riders,168,Instructor,0.985751,1.000000,0.956646
5,Two Free-riders,168,CATME,0.983240,1.000000,0.963972
5,Two Free-riders,168,Shapley,0.961815,1.000000,0.918161
5,Two Free-riders,169,Equal,0.000000,0.000000,0.638558
5,Two Free-riders,169,Peer,0.983864,1.000000,0.933692
5,Two Free-riders,169,Instructor,0.967896,1.000000,0.964040
5,Two Free-riders,169,CATME,0.985399,1.000000,0.974878
5,Two Free-riders,169,Shapley,0.979021,1.000000,0.961442
5,Two Free-riders,170,Equal,0.000000,0.000000,0.757736
5,Two Free-riders,170,Peer,0.911818,1.000000,0.905531
5,Two Free-riders,170,Instructor,0.563395,0.500000,0.972723
5,Two Free-riders,170,CATME,0.928767,1.000000,0.950930
5,Two Free-riders,170,Shapley,0.951677,1.000000,0.889017
5,Two Free-riders,171,Equal,0.000000,0.000000,0.637328
5,Two Free-riders,171,Peer,0.937839,1.000000,0.902111
5,Two Free-riders,171,Instructor,0.953934,1.000000,0.977095
5,Two Free-riders,171,CATME,0.967231,1.000000,0.868512
5,Two Free-riders,171,Shapley,0.952069,1.000000,0.962672
5,Two Free-riders,172,Equal,0.000000,0.000000,0.696901
5,Two Free-riders,172,Peer,0.984710,1.000000,0.978834
5,Two Free-riders,172,Instructor,0.986962,1.000000,0.987835
5,Two Free-riders,172,CATME,0.997081,1.000000,0.999179
5,Two Free-riders,172,Shapley,0.998091,1.000000,0.970763
5,Two Free-riders,173,Equal,0.000000,0.000000,0.643911
5,Two Free-riders,173,Peer,0.997730,1.000000,0.892045
5,Two Free-riders,173,Instructor,0.915172,1.000000,0.992184
5,Two Free-riders,173,CATME,0.994042,1.000000,0.991524
5,Two Free-riders,173,Shapley,0.995793,1.000000,0.956089
5,Two Free-riders,174,Equal,0.000000,0.000000,0.806690
5,Two Free-riders,174,Peer,0.844372,1.000000,0.988895
5,Two Free-riders,174,Instructor,0.954189,1.000000,0.993751
5,Two Free-riders,174,CATME,0.856188,1.000000,0.998934
5,Two Free-riders,174,Shapley,0.934387,1.000000,0.929659
5,Two Free-riders,175,Equal,0.000000,0.000000,0.684839
5,Two Free-riders,175,Peer,0.887063,1.000000,0.899280
5,Two Free-riders,175,Instructor,0.942659,1.000000,0.915806
5,Two Free-riders,175,CATME,0.941965,1.000000,0.855626
5,Two Free-riders,175,Shapley,0.932731,1.000000,0.961227
5,Two Free-riders,176,Equal,0.000000,0.000000,0.672565
5,Two Free-riders,176,Peer,0.958019,1.000000,0.926688
5,Two Free-riders,176,Instructor,0.872765,1.000000,0.934941
5,Two Free-riders,176,CATME,0.979967,1.000000,0.981658
5,Two Free-riders,176,Shapley,0.949143,1.000000,0.966314
5,Two Free-riders,177,Equal,0.000000,0.000000,0.732671
5,Two Free-riders,177,Peer,0.913394,0.500000,0.919484
5,Two Free-riders,177,Instructor,0.882418,1.000000,0.999948
5,Two Free-riders,177,CATME,0.863621,1.000000,0.974274
5,Two Free-riders,177,Shapley,0.905777,1.000000,0.898258
5,Two Free-riders,178,Equal,0.000000,0.000000,0.566365
5,Two Free-riders,178,Peer,0.910813,1.000000,0.898735
5,Two Free-riders,178,Instructor,0.839204,1.000000,0.946162
5,Two Free-riders,178,CATME,0.890326,1.000000,0.857935
5,Two Free-riders,178,Shapley,0.901420,1.000000,0.994690
5,Two Free-riders,179,Equal,0.000000,0.000000,0.545389
5,Two Free-riders,179,Peer,0.948850,1.000000,0.919297
5,Two Free-riders,179,Instructor,0.844019,0.500000,0.770236
5,Two Free-riders,179,CATME,0.954953,1.000000,0.971781
5,Two Free-riders,179,Shapley,0.956538,1.000000,0.994188
5,Two Free-riders,180,Equal,0.000000,0.000000,0.703765
5,Two Free-riders,180,Peer,0.996209,1.000000,0.965959
5,Two Free-riders,180,Instructor,0.992070,1.000000,0.974119
5,Two Free-riders,180,CATME,0.986230,1.000000,0.979119
5,Two Free-riders,180,Shapley,0.999483,1.000000,0.982549
5,Two Free-riders,181,Equal,0.000000,0.000000,0.720123
5,Two Free-riders,181,Peer,0.979120,1.000000,0.959444
5,Two Free-riders,181,Instructor,0.953772,1.000000,0.994548
5,Two Free-riders,181,CATME,0.968756,1.000000,0.994306
5,Two Free-riders,181,Shapley,0.963096,1.000000,0.993802
5,Two Free-riders,182,Equal,0.000000,0.000000,0.694948
5,Two Free-riders,182,Peer,0.920146,1.000000,0.926555
5,Two Free-riders,182,Instructor,0.927630,1.000000,0.981138
5,Two Free-riders,182,CATME,0.937125,1.000000,0.940314
5,Two Free-riders,182,Shapley,0.920896,1.000000,0.930744
5,Two Free-riders,183,Equal,0.000000,0.000000,0.592451
5,Two Free-riders,183,Peer,0.984685,1.000000,0.932815
5,Two Free-riders,183,Instructor,0.971937,1.000000,0.841702
5,Two Free-riders,183,CATME,0.963662,1.000000,0.893657
5,Two Free-riders,183,Shapley,0.936611,1.000000,0.997863
5,Two Free-riders,184,Equal,0.000000,0.000000,0.660441
5,Two Free-riders,184,Peer,0.963397,1.000000,0.915915
5,Two Free-riders,184,Instructor,0.883658,1.000000,0.967475
5,Two Free-riders,184,CATME,0.958619,1.000000,0.918952
5,Two Free-riders,184,Shapley,0.970273,1.000000,0.939559
5,Two Free-riders,185,Equal,0.000000,0.000000,0.653370
5,Two Free-riders,185,Peer,0.936889,1.000000,0.889247
5,Two Free-riders,185,Instructor,0.941113,1.000000,0.975705
5,Two Free-riders,185,CATME,0.958573,1.000000,0.996688
5,Two Free-riders,185,Shapley,0.945441,1.000000,0.989470
5,Two Free-riders,186,Equal,0.000000,0.000000,0.605632
5,Two Free-riders,186,Peer,0.948969,1.000000,0.924846
5,Two Free-riders,186,Instructor,0.982212,1.000000,0.907390
5,Two Free-riders,186,CATME,0.903842,1.000000,0.945854
5,Two Free-riders,186,Shapley,0.947981,1.000000,0.963506
5,Two Free-riders,187,Equal,0.000000,0.000000,0.546641
5,Two Free-riders,187,Peer,0.944413,0.500000,0.939023
5,Two Free-riders,187,Instructor,0.794973,1.000000,0.906557
5,Two Free-riders,187,CATME,0.851937,1.000000,0.857952
5,Two Free-riders,187,Shapley,0.960705,1.000000,0.922228
5,Two Free-riders,188,Equal,0.000000,0.000000,0.644523
5,Two Free-riders,188,Peer,0.938072,1.000000,0.937062
5,Two Free-riders,188,Instructor,0.849841,1.000000,0.928547
5,Two Free-riders,188,CATME,0.908127,1.000000,0.984089
5,Two Free-riders,188,Shapley,0.942188,1.000000,0.970249
5,Two Free-riders,189,Equal,0.000000,0.000000,0.672644
5,Two Free-riders,189,Peer,0.984677,1.000000,0.996528
5,Two Free-riders,189,Instructor,0.987953,1.000000,0.999805
5,Two Free-riders,189,CATME,0.948040,1.000000,0.940412
5,Two Free-riders,189,Shapley,0.975167,1.000000,0.992445
5,Two Free-riders,190,Equal,0.000000,0.000000,0.568344
5,Two Free-riders,190,Peer,0.987229,0.500000,0.784330
5,Two Free-riders,190,Instructor,0.940418,1.000000,0.968125
5,Two Free-riders,190,CATME,0.964873,0.500000,0.820234
5,Two Free-riders,190,Shapley,0.996939,1.000000,0.839317
5,Two Free-riders,191,Equal,0.000000,0.000000,0.821918
5,Two Free-riders,191,Peer,0.624871,0.333333,0.970843
5,Two Free-riders,191,Instructor,-0.062312,0.666667,0.857112
5,Two Free-riders,191,CATME,0.836101,0.666667,0.982563
5,Two Free-riders,191,Shapley,0.949962,0.333333,0.933261
5,Two Free-riders,192,Equal,0.000000,0.000000,0.617104
5,Two Free-riders,192,Peer,0.902976,1.000000,0.895364
5,Two Free-riders,192,Instructor,0.915109,1.000000,0.934281
5,Two Free-riders,192,CATME,0.878496,1.000000,0.948753
5,Two Free-riders,192,Shapley,0.898259,1.000000,0.955737
5,Two Free-riders,193,Equal,0.000000,0.000000,0.590761
5,Two Free-riders,193,Peer,0.873702,0.666667,0.995416
5,Two Free-riders,193,Instructor,0.901633,0.666667,0.884103
5,Two Free-riders,193,CATME,0.893563,0.666667,0.818473
5,Two Free-riders,193,Shapley,0.916649,0.666667,0.995953
5,Two Free-riders,194,Equal,0.000000,0.000000,0.799005
5,Two Free-riders,194,Peer,0.932190,1.000000,0.992199
5,Two Free-riders,194,Instructor,0.788266,0.000000,0.963937
5,Two Free-riders,194,CATME,0.900111,1.000000,0.992176
5,Two Free-riders,194,Shapley,0.963872,1.000000,0.905876
5,Two Free-riders,195,Equal,0.000000,0.000000,0.720642
5,Two Free-riders,195,Peer,0.886171,1.000000,0.962529
5,Two Free-riders,195,Instructor,0.909624,1.000000,0.992938
5,Two Free-riders,195,CATME,0.944094,1.000000,0.943994
5,Two Free-riders,195,Shapley,0.946044,1.000000,0.976348
5,Two Free-riders,196,Equal,0.000000,0.000000,0.631121
5,Two Free-riders,196,Peer,0.986247,1.000000,0.988481
5,Two Free-riders,196,Instructor,0.993139,1.000000,0.968879
5,Two Free-riders,196,CATME,0.986947,1.000000,0.938284
5,Two Free-riders,196,Shapley,0.993139,1.000000,0.968879
5,Two Free-riders,197,Equal,0.000000,0.000000,0.861079
5,Two Free-riders,197,Peer,0.801638,1.000000,0.978116
5,Two Free-riders,197,Instructor,0.602690,0.000000,0.975203
5,Two Free-riders,197,CATME,0.903641,1.000000,0.972193
5,Two Free-riders,197,Shapley,0.992024,1.000000,0.922640
5,Two Free-riders,198,Equal,0.000000,0.000000,0.668649
5,Two Free-riders,198,Peer,0.973783,1.000000,0.986582
5,Two Free-riders,198,Instructor,0.979517,1.000000,0.943965
5,Two Free-riders,198,CATME,0.984000,1.000000,0.945878
5,Two Free-riders,198,Shapley,0.982825,1.000000,0.931351
5,Two Free-riders,199,Equal,0.000000,0.000000,0.594726
5,Two Free-riders,199,Peer,0.936064,1.000000,0.972003
5,Two Free-riders,199,Instructor,0.746432,0.500000,0.816888
5,Two Free-riders,199,CATME,0.915065,1.000000,0.950652
5,Two Free-riders,199,Shapley,0.907794,1.000000,0.995809
5,Two Free-riders,200,Equal,0.000000,0.000000,0.607863
5,Two Free-riders,200,Peer,0.974897,1.000000,0.938813
5,Two Free-riders,200,Instructor,0.923280,1.000000,0.916562
5,Two Free-riders,200,CATME,0.987556,1.000000,0.934639
5,Two Free-riders,200,Shapley,0.986393,1.000000,0.992137
5,Two Free-riders,201,Equal,0.000000,0.000000,0.637944
5,Two Free-riders,201,Peer,0.982787,1.000000,0.953690
5,Two Free-riders,201,Instructor,0.997604,1.000000,0.892844
5,Two Free-riders,201,CATME,0.995069,1.000000,0.978990
5,Two Free-riders,201,Shapley,0.993749,1.000000,0.962056
5,Two Free-riders,202,Equal,0.000000,0.000000,0.648469
5,Two Free-riders,202,Peer,0.975744,1.000000,0.926604
5,Two Free-riders,202,Instructor,0.983801,1.000000,0.989948
5,Two Free-riders,202,CATME,0.984450,1.000000,0.979201
5,Two Free-riders,202,Shapley,0.975773,1.000000,0.951531
5,Two Free-riders,203,Equal,0.000000,0.000000,0.756066
5,Two Free-riders,203,Peer,0.855890,1.000000,0.996341
5,Two Free-riders,203,Instructor,0.910395,1.000000,0.934894
5,Two Free-riders,203,CATME,0.943098,1.000000,0.952793
5,Two Free-riders,203,Shapley,0.957560,1.000000,0.943250
5,Two Free-riders,204,Equal,0.000000,0.000000,0.698275
5,Two Free-riders,204,Peer,0.923796,1.000000,0.906038
5,Two Free-riders,204,Instructor,0.947857,1.000000,0.939806
5,Two Free-riders,204,CATME,0.956156,1.000000,0.894367
5,Two Free-riders,204,Shapley,0.948028,1.000000,0.989405
5,Two Free-riders,205,Equal,0.000000,0.000000,0.582084
5,Two Free-riders,205,Peer,0.888386,1.000000,0.993146
5,Two Free-riders,205,Instructor,0.886724,1.000000,0.852805
5,Two Free-riders,205,CATME,0.917019,1.000000,0.909281
5,Two Free-riders,205,Shapley,0.927533,1.000000,0.993353
5,Two Free-riders,206,Equal,0.000000,0.000000,0.627420
5,Two Free-riders,206,Peer,0.921963,1.000000,0.977409
5,Two Free-riders,206,Instructor,0.872769,1.000000,0.905792
5,Two Free-riders,206,CATME,0.931740,1.000000,0.899263
5,Two Free-riders,206,Shapley,0.918759,1.000000,0.984435
5,Two Free-riders,207,Equal,0.000000,0.000000,0.618140
5,Two Free-riders,207,Peer,0.811423,1.000000,0.895057
5,Two Free-riders,207,Instructor,0.740645,1.000000,0.817737
5,Two Free-riders,207,CATME,0.893463,1.000000,0.961781
5,Two Free-riders,207,Shapley,0.885240,1.000000,0.912243
5,Two Free-riders,208,Equal,0.000000,0.000000,0.632872
5,Two Free-riders,208,Peer,0.955758,1.000000,0.946994
5,Two Free-riders,208,Instructor,0.964533,1.000000,0.966125
5,Two Free-riders,208,CATME,0.980265,1.000000,0.949466
5,Two Free-riders,208,Shapley,0.980845,1.000000,0.967128
5,Two Free-riders,209,Equal,0.000000,0.000000,0.632683
5,Two Free-riders,209,Peer,0.943812,1.000000,0.975991
5,Two Free-riders,209,Instructor,0.833886,1.000000,0.974525
5,Two Free-riders,209,CATME,0.920050,1.000000,0.919500
5,Two Free-riders,209,Shapley,0.938197,1.000000,0.931567
5,Two Free-riders,210,Equal,0.000000,0.000000,0.713517
5,Two Free-riders,210,Peer,0.849984,1.000000,0.923216
5,Two Free-riders,210,Instructor,0.865113,1.000000,0.967969
5,Two Free-riders,210,CATME,0.910421,1.000000,0.961995
5,Two Free-riders,210,Shapley,0.911673,1.000000,0.885420
5,Two Free-riders,211,Equal,0.000000,0.000000,0.579479
5,Two Free-riders,211,Peer,0.940989,1.000000,0.942237
5,Two Free-riders,211,Instructor,0.902404,1.000000,0.840940
5,Two Free-riders,211,CATME,0.942912,1.000000,0.966085
5,Two Free-riders,211,Shapley,0.941015,1.000000,0.979479
5,Two Free-riders,212,Equal,0.000000,0.000000,0.712027
5,Two Free-riders,212,Peer,0.949369,1.000000,0.976652
5,Two Free-riders,212,Instructor,0.892704,1.000000,0.988925
5,Two Free-riders,212,CATME,0.935479,1.000000,0.933116
5,Two Free-riders,212,Shapley,0.954044,1.000000,0.910421
5,Two Free-riders,213,Equal,0.000000,0.000000,0.553200
5,Two Free-riders,213,Peer,0.962220,1.000000,0.817004
5,Two Free-riders,213,Instructor,0.875624,1.000000,0.909683
5,Two Free-riders,213,CATME,0.907265,1.000000,0.850128
5,Two Free-riders,213,Shapley,0.894589,1.000000,0.966052
5,Two Free-riders,214,Equal,0.000000,0.000000,0.724570
5,Two Free-riders,214,Peer,0.881410,1.000000,0.960820
5,Two Free-riders,214,Instructor,0.905599,1.000000,0.944853
5,Two Free-riders,214,CATME,0.924801,1.000000,0.986827
5,Two Free-riders,214,Shapley,0.968082,1.000000,0.875921
5,Two Free-riders,215,Equal,0.000000,0.000000,0.584214
5,Two Free-riders,215,Peer,0.956840,1.000000,0.916014
5,Two Free-riders,215,Instructor,0.993040,1.000000,0.923052
5,Two Free-riders,215,CATME,0.976398,1.000000,0.886984
5,Two Free-riders,215,Shapley,0.960877,1.000000,0.972889
5,Two Free-riders,216,Equal,0.000000,0.000000,0.774349
5,Two Free-riders,216,Peer,0.907345,1.000000,0.922547
5,Two Free-riders,216,Instructor,0.845143,1.000000,0.951109
5,Two Free-riders,216,CATME,0.945603,1.000000,0.978750
5,Two Free-riders,216,Shapley,0.954072,1.000000,0.913426
5,Two Free-riders,217,Equal,0.000000,0.000000,0.624965
5,Two Free-riders,217,Peer,0.933807,0.500000,0.835625
5,Two Free-riders,217,Instructor,0.852490,1.000000,0.997708
5,Two Free-riders,217,CATME,0.932638,1.000000,0.945845
5,Two Free-riders,217,Shapley,0.914492,1.000000,0.940983
5,Two Free-riders,218,Equal,0.000000,0.000000,0.717397
5,Two Free-riders,218,Peer,0.882976,1.000000,0.992521
5,Two Free-riders,218,Instructor,0.927864,1.000000,0.948304
5,Two Free-riders,218,CATME,0.944424,1.000000,0.950078
5,Two Free-riders,218,Shapley,0.957273,1.000000,0.882603
5,Two Free-riders,219,Equal,0.000000,0.000000,0.546638
5,Two Free-riders,219,Peer,0.783337,0.500000,0.936381
5,Two Free-riders,219,Instructor,0.718566,0.500000,0.945776
5,Two Free-riders,219,CATME,0.849921,1.000000,0.870760
5,Two Free-riders,219,Shapley,0.898945,1.000000,0.966940
5,Two Free-riders,220,Equal,0.000000,0.000000,0.737678
5,Two Free-riders,220,Peer,0.985873,1.000000,0.949758
5,Two Free-riders,220,Instructor,0.933961,1.000000,0.971037
5,Two Free-riders,220,CATME,0.979911,1.000000,0.945527
5,Two Free-riders,220,Shapley,0.987407,1.000000,0.871923
5,Two Free-riders,221,Equal,0.000000,0.000000,0.607902
5,Two Free-riders,221,Peer,0.979773,1.000000,0.958758
5,Two Free-riders,221,Instructor,0.904479,1.000000,0.825169
5,Two Free-riders,221,CATME,0.978566,1.000000,0.956071
5,Two Free-riders,221,Shapley,0.971802,1.000000,0.954918
5,Two Free-riders,222,Equal,0.000000,0.000000,0.745042
5,Two Free-riders,222,Peer,0.797745,1.000000,0.936810
5,Two Free-riders,222,Instructor,0.831010,1.000000,0.981263
5,Two Free-riders,222,CATME,0.855070,1.000000,0.943308
5,Two Free-riders,222,Shapley,0.913155,1.000000,0.894491
5,Two Free-riders,223,Equal,0.000000,0.000000,0.783112
5,Two Free-riders,223,Peer,0.821240,0.500000,0.875997
5,Two Free-riders,223,Instructor,0.400981,0.000000,0.892581
5,Two Free-riders,223,CATME,0.730152,0.500000,0.936037
5,Two Free-riders,223,Shapley,0.942785,0.500000,0.935534
5,Two Free-riders,224,Equal,0.000000,0.000000,0.710341
5,Two Free-riders,224,Peer,0.979503,1.000000,0.974367
5,Two Free-riders,224,Instructor,0.986705,1.000000,0.954931
5,Two Free-riders,224,CATME,0.990934,1.000000,0.940926
5,Two Free-riders,224,Shapley,0.987874,1.000000,0.889659
5,Two Free-riders,225,Equal,0.000000,0.000000,0.567844
5,Two Free-riders,225,Peer,0.843692,1.000000,0.882892
5,Two Free-riders,225,Instructor,0.916868,1.000000,0.914467
5,Two Free-riders,225,CATME,0.896250,1.000000,0.922029
5,Two Free-riders,225,Shapley,0.878293,1.000000,0.972252
5,Two Free-riders,226,Equal,0.000000,0.000000,0.603247
5,Two Free-riders,226,Peer,0.908004,1.000000,0.947301
5,Two Free-riders,226,Instructor,0.924209,1.000000,0.941153
5,Two Free-riders,226,CATME,0.961790,1.000000,0.907828
5,Two Free-riders,226,Shapley,0.942265,1.000000,0.984887
5,Two Free-riders,227,Equal,0.000000,0.000000,0.663823
5,Two Free-riders,227,Peer,0.913170,1.000000,0.919236
5,Two Free-riders,227,Instructor,0.991186,1.000000,0.896826
5,Two Free-riders,227,CATME,0.943695,1.000000,0.927020
5,Two Free-riders,227,Shapley,0.979323,1.000000,0.995794
5,Two Free-riders,228,Equal,0.000000,0.000000,0.670634
5,Two Free-riders,228,Peer,0.986813,1.000000,0.974172
5,Two Free-riders,228,Instructor,0.991431,1.000000,0.979556
5,Two Free-riders,228,CATME,0.951624,1.000000,0.942709
5,Two Free-riders,228,Shapley,0.958737,1.000000,0.968455
5,Two Free-riders,229,Equal,0.000000,0.000000,0.654479
5,Two Free-riders,229,Peer,0.792343,0.500000,0.830555
5,Two Free-riders,229,Instructor,0.887817,1.000000,0.856246
5,Two Free-riders,229,CATME,0.914369,0.500000,0.859591
5,Two Free-riders,229,Shapley,0.915216,0.500000,0.908669
5,Two Free-riders,230,Equal,0.000000,0.000000,0.596164
5,Two Free-riders,230,Peer,0.885576,1.000000,0.873156
5,Two Free-riders,230,Instructor,0.840555,1.000000,0.891865
5,Two Free-riders,230,CATME,0.921471,1.000000,0.849441
5,Two Free-riders,230,Shapley,0.900266,1.000000,0.918459
5,Two Free-riders,231,Equal,0.000000,0.000000,0.602995
5,Two Free-riders,231,Peer,0.956851,0.500000,0.966326
5,Two Free-riders,231,Instructor,0.879265,1.000000,0.966777
5,Two Free-riders,231,CATME,0.966226,1.000000,0.896184
5,Two Free-riders,231,Shapley,0.981586,1.000000,0.979754
5,Two Free-riders,232,Equal,0.000000,0.000000,0.588578
5,Two Free-riders,232,Peer,0.937157,1.000000,0.933059
5,Two Free-riders,232,Instructor,0.934588,1.000000,0.864861
5,Two Free-riders,232,CATME,0.939850,1.000000,0.870441
5,Two Free-riders,232,Shapley,0.937888,1.000000,0.996371
5,Two Free-riders,233,Equal,0.000000,0.000000,0.637880
5,Two Free-riders,233,Peer,0.957075,1.000000,0.963349
5,Two Free-riders,233,Instructor,0.905767,1.000000,0.928297
5,Two Free-riders,233,CATME,0.987578,1.000000,0.888185
5,Two Free-riders,233,Shapley,0.954698,1.000000,0.945916
5,Two Free-riders,234,Equal,0.000000,0.000000,0.598377
5,Two Free-riders,234,Peer,0.797115,1.000000,0.873323
5,Two Free-riders,234,Instructor,0.860077,1.000000,0.911014
5,Two Free-riders,234,CATME,0.908822,1.000000,0.861820
